index,filename,md5,true_label,pred_label,prob_pred,prob_true,confusion_var,difficulty,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9
24895,24895_6_frog.png,8ac34766e410ac56c86d593a56fdeada,6,6,0.9144957065582275,0.9144957065582275,0.017542097717523575,0.0014999246708233827,6.230361759662628e-05,0.002685411600396037,0.006697251461446285,0.02232709340751171,0.0003726993454620242,0.022599129006266594,0.9144957065582275,7.996175554580986e-05,0.03007969632744789,0.000600803701672703
37780,37780_9_truck.png,abc4cf1d94407cdb5bb91f05d87f0bba,9,9,0.9842242002487183,0.9842242002487183,0.09514087438583374,0.001500923382472763,1.2062479981977958e-05,0.015515320003032684,2.2684425857733004e-06,2.1256737454677932e-05,1.9236449588788673e-05,2.1598340026685037e-05,0.00017503842536825687,3.5828520594805013e-06,5.438406333269086e-06,0.9842242002487183
40353,40353_3_cat.png,219bc7365f0814e480610c51348958c3,3,3,0.9754511713981628,0.9754511713981628,0.06115615367889404,0.0015013119346107828,9.020272955240216e-06,2.80498898064252e-05,0.00010564475815044716,0.9754511713981628,0.0004520896472968161,0.019609680399298668,0.0036882173735648394,7.539527723565698e-05,0.0005419252556748688,3.8839003536850214e-05
34625,34625_9_truck.png,b1659645218817e091fcbf566f42295f,9,9,0.9818562865257263,0.9818562865257263,0.0827733501791954,0.0015018159489570415,0.00022096546308603138,0.016753744333982468,1.2980621249880642e-05,3.3884489312185906e-06,1.4079678294365294e-05,1.229430654348107e-05,3.440378122832044e-06,8.91338349902071e-05,0.0010336836567148566,0.9818562865257263
3525,03525_6_frog.png,e78e17290eb12d3236108b2080bee77b,6,6,0.9802491068840027,0.9802491068840027,0.07603905349969864,0.0015018392183141493,1.7953432688955218e-05,3.644729804364033e-05,0.00016409678210038692,0.01756078191101551,0.00023642313317395747,0.0013104764511808753,0.9802491068840027,4.6782835852354765e-05,0.00035051911254413426,2.7529475119081326e-05
10207,10207_4_deer.png,818e3b63c71458f959d0a74ce3c1f32e,4,4,0.9444378018379211,0.9444378018379211,0.02703227661550045,0.0015019727100825664,0.0016772776143625379,0.0019179879454895854,0.007046237587928772,0.000783062307164073,0.9444378018379211,0.029991822317242622,0.0004650853807106614,0.011624734848737717,0.0006005590548738837,0.0014554342487826943
10146,10146_0_airplane.png,13d992b620774017b909e324e03e6cf7,0,0,0.9774571657180786,0.9774571657180786,0.06664572656154633,0.0015023835694751853,0.9774571657180786,0.0004720097058452666,0.0007659464608877897,2.9470083973137662e-05,0.0009537473088130355,2.4572271286160685e-05,4.123558755964041e-05,0.00022466691734734923,0.0011027625296264887,0.018928488716483116
46676,46676_5_dog.png,07f6ac1778b044c86acd85ebad637500,5,5,0.9775962829589844,0.9775962829589844,0.06706395745277405,0.0015024819264226608,9.720626985654235e-05,6.968691013753414e-05,0.0003297212242614478,0.002401860896497965,0.018774600699543953,0.9775962829589844,6.510822277050465e-05,0.0005777826299890876,5.70411175431218e-05,3.063179610762745e-05
5621,05621_9_truck.png,05e7650e90e2d132bd2a3d705f035914,9,9,0.9175141453742981,0.9175141453742981,0.018219241872429848,0.0015028297364797494,0.00297490949742496,0.03290870040655136,0.002983532380312681,0.001954292180016637,0.005900646559894085,0.001205284963361919,0.00808094535022974,0.0006889777141623199,0.025788569822907448,0.9175141453742981
44364,44364_8_ship.png,c8e2e88f286b9e072d8a601525567a9f,8,8,0.9827290773391724,0.9827290773391724,0.08707072585821152,0.0015037917723192962,0.016314325854182243,3.113727507297881e-05,5.3236210078466684e-05,1.5829456287974608e-06,5.273190254229121e-06,5.65550590181374e-06,3.5576590562413912e-06,2.713494723138865e-06,0.9827290773391724,0.0008533844375051558
18699,18699_4_deer.png,c7b987d1cafd356975c783a55b61d04e,4,4,0.9589990377426147,0.9589990377426147,0.036684200167655945,0.0015040875065164272,0.0009008141350932419,8.387286652578041e-05,0.008607153780758381,0.003603146644309163,0.9589990377426147,0.00025749209453351796,0.0014314737636595964,0.0003421082510612905,0.025527065619826317,0.00024799854145385325
17267,17267_2_bird.png,bfa5247ba8e966d2ff558f0890275fe5,2,2,0.9800983667373657,0.9800983667373657,0.07560557872056961,0.0015046745003060025,0.0003942985786125064,6.237433990463614e-05,0.9800983667373657,0.00011817483755294234,2.8789756470359862e-05,0.0015233071753755212,0.017635604366660118,1.1962344615312759e-05,7.800480670994148e-05,4.9161048082169145e-05
24977,24977_2_bird.png,025d8af721e0ae75963336b6ab0c5b1e,2,2,0.9814693927764893,0.9814693927764893,0.08120599389076233,0.0015047963769845296,0.01698390766978264,7.412098057102412e-06,0.9814693927764893,0.0004927734844386578,0.0001136364444391802,1.2281436283956282e-05,0.00037988557596690953,7.588897915411508e-06,0.0005124827730469406,2.0556159142870456e-05
26869,26869_9_truck.png,863242747fcb3a2a59e9a101c4b7b86f,9,9,0.9847269058227539,0.9847269058227539,0.09857954829931259,0.0015056147251257812,7.844666470191441e-06,0.015260303393006325,1.8014971203683672e-07,1.8923286688732333e-06,5.5789307396025833e-08,6.955701223887445e-07,5.227371389082691e-07,6.75041405884258e-07,8.67692449446622e-07,0.9847269058227539
25516,25516_2_bird.png,39f3c6247633492149bea80efb4900e7,2,2,0.9550398588180542,0.9550398588180542,0.03351684287190437,0.0015069219874939144,0.026619963347911835,0.0008496969239786267,0.9550398588180542,0.00027093529934063554,0.0002762964286375791,0.005132926627993584,0.00045191534445621073,0.001013297587633133,0.009851375594735146,0.0004938561469316483
10065,10065_8_ship.png,e969aa4a078ec84896279e218feaf512,8,8,0.9796110391616821,0.9796110391616821,0.07392296940088272,0.001507212528166768,0.01783061772584915,0.0003141395573038608,1.4924146853445563e-05,2.060834776784759e-05,9.265226253774017e-06,2.309246156073641e-06,1.6844971469254233e-05,4.528413228399586e-06,0.9796110391616821,0.002175770467147231
27565,27565_7_horse.png,454116246d7206fab5e0bdc094fd04f9,7,7,0.9479376077651978,0.9479376077651978,0.028952836990356445,0.0015073539557022286,0.02945053204894066,0.0010344770271331072,0.0002860735694412142,0.00048504758160561323,0.0016011709813028574,0.008235777728259563,5.8902074670186266e-05,0.9479376077651978,0.007555095013231039,0.0033553196117281914
47810,47810_5_dog.png,34e113fb9e7dbd500953b0ae3e66107e,5,5,0.8778680562973022,0.8778680562973022,0.01234462670981884,0.0015076732543544136,0.0006507427897304296,0.03403453528881073,0.0008398315985687077,0.02633378654718399,0.0023596431128680706,0.8778680562973022,0.0006408403860405087,0.006650933530181646,0.033377330750226974,0.017244333401322365
48658,48658_6_frog.png,c5a548bae898d901129c1177cfaaa0f3,6,6,0.9776062965393066,0.9776062965393066,0.06733094155788422,0.001507789138976534,0.00025330588687211275,6.442390440497547e-05,0.018901517614722252,0.000603363907430321,0.0008857485372573137,0.0001412082347087562,0.9776062965393066,0.0004919687635265291,0.0009167109383270144,0.0001355312269879505
33554,33554_8_ship.png,712b363e19015c8191b16f2ddbf4d84f,8,8,0.9771203994750977,0.9771203994750977,0.06590166687965393,0.0015078038121316695,0.01888170652091503,0.003472287906333804,0.00016217384836636484,0.00011190993245691061,3.8650039641652256e-05,9.209318704961333e-06,2.036702244367916e-05,1.3127408237778582e-05,0.9771203994750977,0.00017017472418956459
27414,27414_6_frog.png,c29a8cc7039982d1dc0cfb87679c58af,6,6,0.9840918779373169,0.9840918779373169,0.09479210525751114,0.0015079643810151921,2.9843408810847905e-06,1.649096816436213e-06,0.015619726851582527,1.8991318938788027e-05,4.318382707424462e-06,4.266080213710666e-05,0.9840918779373169,6.073881195334252e-06,0.00020106721785850823,1.0650970580172725e-05
4882,04882_5_dog.png,4c5cb88ff4d029d00c3c47f42f428384,5,5,0.969814658164978,0.969814658164978,0.049960002303123474,0.0015080597475982671,4.4057072955183685e-05,0.022103631868958473,0.0012991911498829722,0.0043051703833043575,0.00017995636153500527,0.969814658164978,0.0006635049358010292,0.00016629851597826928,0.00015363708371296525,0.0012699483195319772
35274,35274_8_ship.png,751a83e0188e879e2f4d90df79c2975b,8,8,0.9094750881195068,0.9094750881195068,0.01666046306490898,0.0015081869508390966,0.0179110337048769,0.0012676863698288798,0.02080594003200531,0.0015245183603838086,0.0008774306625127792,0.004432108253240585,0.0008177855052053928,0.006597055122256279,0.9094750881195068,0.03629127889871597
19060,19060_3_cat.png,4bfa132ef86b3c4539fb147e5d421327,3,3,0.9819549918174744,0.9819549918174744,0.08359453082084656,0.0015084639926765675,0.0002546696050558239,2.814614708768204e-05,2.346731344005093e-05,0.9819549918174744,0.00015275695477612317,0.01675216294825077,6.083679181756452e-05,6.173186557134613e-05,0.0006535608554258943,5.767816401203163e-05
17467,17467_7_horse.png,91ecb7c5219cc39ec50c2ea4f5b80789,7,7,0.975172221660614,0.975172221660614,0.06075901538133621,0.0015085113660071592,0.019961722195148468,2.7256461180513725e-05,3.0399589377338998e-05,3.659801586763933e-05,0.0016318403650075197,0.0018767246510833502,1.852764944487717e-05,0.975172221660614,0.0003630682185757905,0.0008816443732939661
6067,06067_0_airplane.png,587c012265ba6d4990f72790bb0d3928,0,0,0.9117614030838013,0.9117614030838013,0.017096195369958878,0.0015085442920503844,0.9117614030838013,0.0002349984715692699,0.030886458232998848,0.021938063204288483,0.024171726778149605,0.004364629741758108,0.0007410778780467808,0.0007829570677131414,0.0048210578970611095,0.0002976180403493345
3064,03064_1_automobile.png,0fc20cd42849ff14ac0f9db336954d42,1,1,0.9248011112213135,0.9248011112213135,0.020061280578374863,0.0015085860069712353,0.006366271059960127,0.9248011112213135,0.0012637077597901225,0.0007129131117835641,0.0002485492150299251,0.0018093251856043935,0.0006618829793296754,0.013498523272573948,0.016993913799524307,0.03364377096295357
22771,22771_5_dog.png,5048eb04d95b49755392c58fca3af656,5,5,0.8501427173614502,0.8501427173614502,0.010066872462630272,0.0015085941519186186,0.004894366022199392,0.004141146782785654,0.020377056673169136,0.04548526927828789,0.0038629467599093914,0.8501427173614502,0.03535628318786621,0.009203162975609303,0.02557457983493805,0.0009625223465263844
15417,15417_3_cat.png,31e130e4a220315c03d6e67b2d4e716b,3,3,0.9470111727714539,0.9470111727714539,0.02847559005022049,0.001508888121402041,0.0007158644730225205,0.00044359409366734326,0.004483443219214678,0.9470111727714539,0.001241169753484428,0.01447045523673296,0.02815142273902893,0.0005406225682236254,0.0026328074745833874,0.0003094431303907186
48692,48692_2_bird.png,5ec4ea8abd4ce9c772e8ae8e57de347f,2,2,0.9770316481590271,0.9770316481590271,0.06571198999881744,0.0015092961064633315,0.0008255860302597284,1.783463630999904e-05,0.9770316481590271,7.522976375184953e-05,3.827898399322294e-05,0.0004712003283202648,0.01910894550383091,0.00030326240812428296,0.002110837958753109,1.7222620954271406e-05
10844,10844_5_dog.png,77f7ba461d983b84ba28c661938fb286,5,5,0.9376692175865173,0.9376692175865173,0.024216052144765854,0.0015094054771489507,0.0003862939774990082,0.00032502564135938883,0.03004962019622326,0.00489236181601882,0.0035258461721241474,0.9376692175865173,0.0014753203140571713,0.0036524729803204536,0.017980623990297318,4.326929047238082e-05
17529,17529_3_cat.png,4c602c0e54e2e30c0ad37f9dbd7a3828,3,3,0.975238561630249,0.975238561630249,0.06097164377570152,0.001509745599654444,4.046190588269383e-05,0.0021135318093001842,3.5111730539938435e-05,0.975238561630249,0.0004120725207030773,0.019944773986935616,0.0010743042221292853,4.4208969484316185e-05,0.0009874125244095922,0.00010957790800603107
3003,03003_3_cat.png,ade05ca4f1ac257cc2fe7fc35d42bbe9,3,3,0.9463035464286804,0.9463035464286804,0.028118690475821495,0.001509873957621255,0.00018330301099922508,0.00015179478214122355,0.029942285269498825,0.9463035464286804,0.0015387958846986294,0.00644172728061676,0.009853695519268513,0.0022104638628661633,0.0026636000256985426,0.0007108605932444334
35603,35603_0_airplane.png,cde364f71eba6d7464935f77de55147f,0,0,0.9788601398468018,0.9788601398468018,0.07142949104309082,0.0015100094514650664,0.9788601398468018,0.0011582481674849987,0.00034207923454232514,1.0189201930188574e-05,0.0010182771366089582,5.814503310830332e-06,2.415189374005422e-05,0.00017353662406094372,0.01828678511083126,0.00012078204599674791
20100,20100_8_ship.png,6aafef3e032e64275c1f5adc16a3390a,8,8,0.9781268835067749,0.9781268835067749,0.06905259937047958,0.001510395550190502,0.001404183334670961,0.018597571179270744,1.896926733024884e-05,6.405237218132243e-05,5.645926285069436e-05,1.3733503692492377e-05,4.729361899080686e-05,4.633426942746155e-05,0.9781268835067749,0.0016244567232206464
46965,46965_9_truck.png,f608b5375693fb74c0e2b3fd712a098a,9,9,0.981457531452179,0.981457531452179,0.08146534860134125,0.0015105686641776472,0.00019586934649851173,0.01699930429458618,7.908144652901683e-06,1.4911151993146632e-05,8.755267481319606e-05,1.577611874381546e-05,3.763841596082784e-05,6.033980389474891e-05,0.0011231038952246308,0.981457531452179
47881,47881_8_ship.png,ab87ee282c250a9112bff4f5451ac8fe,8,8,0.9688196182250977,0.9688196182250977,0.048498790711164474,0.0015122108099951959,0.0213405042886734,0.008728593587875366,8.888522279448807e-05,3.938597365049645e-05,3.0449575206148438e-05,2.1162932171137072e-05,3.095003921771422e-05,2.462671727698762e-05,0.9688196182250977,0.0008756542229093611
5060,05060_7_horse.png,73247ff4bd52423118755e90d03b2522,7,7,0.970884382724762,0.970884382724762,0.05194283649325371,0.0015123477475278424,0.005344110075384378,0.0003613761509768665,0.00013854137796442956,9.766287985257804e-05,0.02146579697728157,0.000441002834122628,3.5220422432757914e-05,0.970884382724762,0.0007449567783623934,0.00048689034883864224
7017,07017_5_dog.png,600bcd544560d64adb0ccc6f909a7bfc,5,5,0.9084099531173706,0.9084099531173706,0.016514621675014496,0.0015125749734634653,0.0014859756920486689,0.03791412338614464,0.012889774516224861,0.0191891398280859,0.0003623531374614686,0.9084099531173706,0.00336241046898067,0.00032054493203759193,0.0023644710890948772,0.013701258227229118
27803,27803_6_frog.png,ab7327751c344c583196b707aedc6298,6,6,0.9820874333381653,0.9820874333381653,0.08448152244091034,0.001513280902416092,1.0855346772586927e-05,1.4617666238336824e-05,0.00022340790019370615,0.0007126348791643977,0.01670425944030285,9.764717106008902e-05,0.9820874333381653,1.0608403499645647e-05,0.00010236331581836566,3.617686525103636e-05
25753,25753_4_deer.png,4dabac31a1e291aa60f1b5a3122f3a74,4,4,0.9626532793045044,0.9626532793045044,0.04052075743675232,0.0015133174103603153,0.00013145578850526363,0.00013135540939401835,0.025038018822669983,0.0027399715036153793,0.9626532793045044,0.0027674222365021706,0.0019247528398409486,0.004212191794067621,0.00017603198648430407,0.00022549601271748543
31413,31413_6_frog.png,9f418d8fae4e4fa4084708fb61caa5f5,6,6,0.9252803325653076,0.9252803325653076,0.02025500498712063,0.001513447236525689,0.00026881019584834576,0.0009494867990724742,0.031039640307426453,0.0036924309097230434,0.015391916036605835,0.0010573301697149873,0.9252803325653076,0.0008675462449900806,0.0009502310422249138,0.02050226926803589
10895,10895_1_automobile.png,18f1c86537af3dbff7b7d3f9a4502fd4,1,1,0.9589179158210754,0.9589179158210754,0.036844924092292786,0.0015136662731256578,0.0009603010839782655,0.9589179158210754,0.006480400916188955,0.00022197382349986583,0.00012952793622389436,0.0006742748664692044,0.00034541788045316935,0.00044212391367182136,0.025836771354079247,0.005991227924823761
3618,03618_0_airplane.png,59377949a4f8074096c929b7304fa554,0,0,0.9500136375427246,0.9500136375427246,0.030295835807919502,0.0015143786296407669,0.9500136375427246,0.002781766466796398,0.028621185570955276,0.00015184126095846295,0.007474570535123348,4.551425081444904e-05,7.522388477809727e-05,0.000425258040195331,0.00850134901702404,0.0019096850883215666
22085,22085_6_frog.png,7feede5e369484b2c0164a26e23842f5,6,6,0.9696402549743652,0.9696402549743652,0.04989064857363701,0.0015146673698591684,0.0005787123227491975,0.0012248916318640113,0.0019106336403638124,0.0008416197379119694,0.0005767791881226003,0.00018646931857801974,0.9696402549743652,0.0014270910760387778,0.0011092034401372075,0.022504420951008797
33302,33302_4_deer.png,bffd8eabb0d8552a3efe80e8688b1432,4,4,0.9844353795051575,0.9844353795051575,0.09731671214103699,0.001514697692281075,1.7325448425253853e-05,2.6751711175165838e-06,4.672048453358002e-05,5.792325055153924e-07,0.9844353795051575,1.81775485543767e-05,9.471564794694132e-07,0.015462717972695827,9.167168173007667e-06,6.268868219194701e-06
36401,36401_9_truck.png,521ef5ba9053987e9c7f8dc82a83f3e8,9,9,0.9641486406326294,0.9641486406326294,0.042253103107213974,0.0015148311838832917,0.005596638657152653,0.002951278118416667,0.0003697760694194585,0.002566594397649169,1.9294080630061217e-05,3.669776924652979e-05,6.665303226327524e-05,6.12608710071072e-05,0.02418316900730133,0.9641486406326294
19042,19042_5_dog.png,43b24ea4f804ec3f17459b5adda1211b,5,5,0.9841869473457336,0.9841869473457336,0.09580755978822708,0.001515009987608007,4.7409894250449724e-06,6.693392060697079e-05,1.7046115317498334e-05,0.015600867569446564,3.4777491237036884e-05,0.9841869473457336,3.6381657992023975e-05,3.148005635011941e-05,1.4938565982447471e-05,5.7785587159742136e-06
